CustomerID,Name,Gender,Age,City,State,SignupDate,Segment,Acquisition
C000301,Nikhil Nair,Male,37,Lucknow,Lucknow,2024-07-04,Home Office,Organic Search
C000302,Priya Iyer,Female,41,Gurugram,Gurugram,2026-03-02,Consumer,Organic Search
C000303,Manish Bose,Female,40,Ahmedabad,Ahmedabad,2023-01-28,Consumer,Social Media
C000304,Manish Mehta,Female,32,Chandigarh,Chandigarh,2023-01-16,Corporate,Email
C000305,Varun Singh,Female,36,Delhi,Delhi,2025-10-08,Consumer,Social Media
C000306,Vikram Gupta,Male,31,Bengaluru,Bengaluru,2026-04-12,Consumer,Organic Search
C000307,Aditya Bose,Female,24,Chennai,Chennai,2022-06-18,Consumer,Affiliate
C000308,Isha Chopra,Male,41,Bhubaneswar,Bhubaneswar,2023-01-19,Consumer,Organic Search
C000309,Riya Chopra,Male,27,Indore,Indore,2022-07-08,Consumer,Marketplace
C000310,Nikhil Kapoor,Male,22,Nagpur,Nagpur,2025-01-11,Consumer,Email
C000311,Aditya Iyer,Female,31,Ahmedabad,Ahmedabad,2025-09-29,Consumer,Email
C000312,Riya Singh,Male,37,Lucknow,Lucknow,2023-10-09,Consumer,Affiliate
C000313,Pooja Sharma,Female,31,Jaipur,Jaipur,2022-08-05,Consumer,Email
C000314,Ishaan Singh,Female,25,Pune,Pune,2025-04-03,Consumer,Paid Search
C000315,Meera Reddy,Female,49,Surat,Surat,2022-12-15,Home Office,Paid Search
C000316,Manish Singh,Male,19,Kochi,Kochi,2024-01-03,Consumer,Marketplace
C000317,Rahul Patel,Male,30,Chennai,Chennai,2023-07-14,Consumer,Email
C000318,Sneha Singh,Male,26,Chennai,Chennai,2023-06-19,Consumer,Paid Search
C000319,Karan Rao,Female,47,Gurugram,Gurugram,2026-07-11,Consumer,Paid Search
C000320,Aditi Joshi,Male,34,Jaipur,Jaipur,2025-01-08,Corporate,Social Media
C000321,Kabir Shah,Female,44,Kochi,Kochi,2024-04-19,Consumer,Email
C000322,Ananya Singh,Male,34,Lucknow,Lucknow,2025-02-27,Corporate,Organic Search
C000323,Vivaan Patel,Male,33,Visakhapatnam,Visakhapatnam,2025-01-06,Home Office,Social Media
C000324,Rahul Chopra,Male,49,Jaipur,Jaipur,2023-10-02,Corporate,Marketplace
C000325,Tanya Kapoor,Male,32,Guwahati,Guwahati,2026-03-24,Consumer,Paid Search
C000326,Karan Rao,Female,51,Nagpur,Nagpur,2025-11-30,Consumer,Social Media
C000327,Arjun Singh,Female,55,Noida,Noida,2025-09-24,Corporate,Social Media
C000328,Vikram Reddy,Male,32,Ahmedabad,Ahmedabad,2025-08-02,Home Office,Affiliate
C000329,Neha Joshi,Male,20,Lucknow,Lucknow,2026-04-07,Unknown,Organic Search
C000330,Vikram Verma,Female,35,Noida,Noida,2024-11-01,Corporate,Email
C000331,Isha Nair,Unknown,49,Lucknow,Lucknow,2023-05-09,Corporate,Affiliate
C000332,Neha Iyer,Male,29,Indore,Indore,2025-01-07,Small Business,Affiliate
C000333,Siddharth Nair,Female,40,Guwahati,Guwahati,2022-02-04,Home Office,Marketplace
C000334,Aarav Bose,Female,40,Noida,Noida,2025-08-03,Consumer,Social Media
C000335,Neha Patel,Female,20,Bhopal,Bhopal,2022-09-30,Consumer,Social Media
C000336,Reyansh Das,Female,29,Visakhapatnam,Visakhapatnam,2026-05-18,Consumer,Email
C000337,Vivaan Reddy,Male,36,Surat,Surat,2024-08-25,Consumer,Marketplace
C000338,Tanya Reddy,Male,28,Visakhapatnam,Visakhapatnam,2024-04-27,Consumer,Affiliate
C000339,Vivaan Iyer,Female,29,Nagpur,Nagpur,2023-04-28,Consumer,Organic Search
C000340,Kabir Singh,Female,31,Jaipur,Jaipur,2023-10-13,Consumer,Organic Search
C000341,Vivaan Mehta,Female,47,Kolkata,Kolkata,2025-01-11,Small Business,Email
C000342,Arjun Gupta,Male,36,Chandigarh,Chandigarh,2023-12-13,Consumer,Social Media
C000343,Priya Bose,Male,36,Surat,Surat,2022-09-19,Corporate,Paid Search
C000344,Sneha Reddy,Male,24,Guwahati,Guwahati,2023-05-22,Consumer,Social Media
C000345,Rahul Mishra,Female,49,Lucknow,Lucknow,2025-09-08,Consumer,Email
C000346,Siddharth Mishra,Female,24,Noida,Noida,2024-01-19,Consumer,Referral
C000347,Kavya Sharma,Male,23,Indore,Indore,2025-03-03,Small Business,Organic Search
C000348,Rohan Iyer,Male,34,Guwahati,Guwahati,2026-02-22,Small Business,Organic Search
C000349,Rahul Kapoor,Female,23,Gurugram,Gurugram,2022-03-10,Consumer,Referral
C000350,Riya Malhotra,Female,20,Hyderabad,Hyderabad,2024-08-13,Consumer,Marketplace
C000351,Kavya Kumar,Female,28,Lucknow,Lucknow,2022-01-25,Corporate,Paid Search
C000352,Reyansh Patel,Female,31,Ahmedabad,Ahmedabad,2022-02-24,Consumer,Organic Search
C000353,Varun Reddy,Male,20,Chennai,Chennai,2025-06-14,Small Business,Affiliate
C000354,Meera Malhotra,Female,21,Ahmedabad,Ahmedabad,2022-12-04,Consumer,Marketplace
C000355,Reyansh Shah,Male,25,Kochi,Kochi,2024-09-05,Consumer,Organic Search
C000356,Aditi Singh,Female,31,Mumbai,Mumbai,2023-04-26,Consumer,Affiliate
C000357,Nisha Patel,Female,28,Hyderabad,Hyderabad,2024-12-26,Corporate,Paid Search
C000358,Vivaan Das,Female,47,Bhubaneswar,Bhubaneswar,2025-12-06,Consumer,Organic Search
C000359,Priya Verma,Female,31,Noida,Noida,2023-11-18,Consumer,Organic Search
C000360,Aditi Iyer,Female,52,Mysuru,Mysuru,2022-04-06,Consumer,Organic Search
C000361,Priya Mehta,Female,35,Hyderabad,Hyderabad,2025-12-21,Consumer,Social Media
C000362,Priya Sharma,Female,36,Ahmedabad,Ahmedabad,2022-12-22,Consumer,Social Media
C000363,Arjun Malhotra,Female,34,Hyderabad,Hyderabad,2026-05-23,Consumer,Organic Search
C000364,Nisha Rao,Female,35,Visakhapatnam,Visakhapatnam,2025-01-19,Consumer,Social Media
C000365,Arjun Reddy,Male,35,Nagpur,Nagpur,2025-05-03,Consumer,Social Media
C000366,Reyansh Sharma,Female,38,Lucknow,Lucknow,2022-07-08,Consumer,Marketplace
C000367,Kavya Mehta,Male,18,Mumbai,Mumbai,2022-12-24,Consumer,Email
C000368,Siddharth Bose,Male,20,Chennai,Chennai,2023-04-21,Consumer,Social Media
C000369,Aditi Das,Female,19,Coimbatore,Coimbatore,2026-04-24,Corporate,Paid Search
C000370,Nisha Das,Male,43,Kolkata,Kolkata,2024-06-25,Small Business,Marketplace
C000371,Ananya Bose,Male,46,Mumbai,Mumbai,2022-02-18,Consumer,Referral
C000372,Nisha Shah,Male,25,Noida,Noida,2026-07-09,Consumer,Social Media
C000373,Priya Reddy,Female,34,Mysuru,Mysuru,2024-03-07,Consumer,Paid Search
C000374,Nikhil Rao,Female,23,Pune,Pune,2024-11-13,Consumer,Organic Search
C000375,Krishna Mehta,Female,34,Bengaluru,Bengaluru,2024-10-30,Consumer,Paid Search
C000376,Arjun Patel,Female,37,Ahmedabad,Ahmedabad,2025-12-08,Consumer,Paid Search
C000377,Varun Mishra,Female,34,Coimbatore,Coimbatore,2022-03-13,Consumer,Social Media
C000378,Ishaan Verma,Male,29,Bengaluru,Bengaluru,2023-04-27,Consumer,Organic Search
C000379,Manish Das,Male,28,Indore,Indore,2023-05-04,Small Business,Marketplace
C000380,Aarav Das,Female,41,Lucknow,Lucknow,,Consumer,Organic Search
C000381,Kavya Mishra,Female,20,Coimbatore,Coimbatore,2025-02-22,Consumer,Marketplace
C000382,Pooja Chopra,Male,48,Chennai,Chennai,2026-05-27,Consumer,Email
C000383,Siddharth Mishra,Male,33,Chandigarh,Chandigarh,2026-03-15,Consumer,Marketplace
C000384,Siddharth Sharma,Male,22,Lucknow,Lucknow,2022-09-15,Consumer,Referral
C000385,Aditya Yadav,Male,28,Patna,Patna,2024-11-12,Consumer,Organic Search
C000386,Rahul Mishra,Male,36,Bengaluru,Bengaluru,2024-07-07,Consumer,Social Media
C000387,Nisha Gupta,Male,22,Pune,Pune,2024-03-11,Consumer,Organic Search
C000388,Karan Kumar,Female,18,Lucknow,Lucknow,2023-04-22,Consumer,Social Media
C000389,Riya Verma,Female,25,Gurugram,Gurugram,2023-06-03,Consumer,Organic Search
C000390,Sanya Mehta,Female,35,Lucknow,Lucknow,2024-08-01,Consumer,Social Media
C000391,Aarav Sharma,Male,32,Noida,Noida,2025-01-01,Consumer,Paid Search
C000392,Nisha Iyer,Male,27,Visakhapatnam,Visakhapatnam,2022-02-10,Consumer,Social Media
C000393,Nikhil Chopra,Male,42,Pune,Pune,2023-07-13,Consumer,Referral
C000394,Riya Nair,Male,27,Ahmedabad,Ahmedabad,2025-04-03,Home Office,Social Media
C000395,Kabir Mehta,Male,36,Nagpur,Nagpur,2024-11-07,Consumer,Organic Search
C000396,Kavya Joshi,Non-Binary,34,Nagpur,Nagpur,2026-01-15,Corporate,Marketplace
C000397,Diya Sharma,Male,50,Bhopal,Bhopal,2026-01-02,Home Office,Social Media
C000398,Priya Kapoor,Female,27,Delhi,Delhi,2024-12-26,Consumer,Social Media
C000399,Arjun Nair,Male,18,Ahmedabad,Ahmedabad,2024-12-24,Consumer,Paid Search
C000400,Diya Kumar,Male,34,Chennai,Chennai,2026-05-20,Corporate,Marketplace
C000401,Varun Joshi,Male,21,Mysuru,Mysuru,2026-03-14,Consumer,Organic Search
C000402,Diya Kapoor,Female,21,Pune,Pune,2022-09-10,Home Office,Marketplace
C000403,Meera Das,Female,33,Pune,Pune,2024-04-07,Consumer,Paid Search
C000404,Aditi Malhotra,Male,46,Visakhapatnam,Visakhapatnam,2026-07-28,Consumer,Email
C000405,rohan verma,Non-Binary,45,Mumbai,Mumbai,2022-11-25,Consumer,Paid Search
C000406,Kavya Singh,Female,27,Surat,Surat,2025-06-27,Consumer,Referral
C000407,Krishna Kumar,Male,40,Noida,Noida,2024-07-03,Consumer,Organic Search
C000408,Aditi Verma,Female,18,Visakhapatnam,Visakhapatnam,2024-06-19,Consumer,Marketplace
C000409,Aarav Gupta,Female,36,Surat,Surat,2025-04-05,Consumer,Organic Search
C000410,Rohan Verma,Male,46,Mumbai,Mumbai,2024-02-07,Corporate,Social Media
C000411,Neha Nair,Female,18,Kolkata,Kolkata,2025-08-22,Consumer,Affiliate
C000412,Siddharth Reddy,Female,28,Bengaluru,Bengaluru,2023-07-23,Consumer,Referral
C000413,Kavya Singh,Female,33,Visakhapatnam,Visakhapatnam,2025-08-07,Home Office,Marketplace
C000414,Vikram Patel,Male,18,Gurugram,Gurugram,2026-03-16,Home Office,Marketplace
C000415,Aarav Gupta,Male,32,Surat,Surat,2022-04-01,Home Office,Organic Search
C000416,Varun Rao,Female,26,Kolkata,Kolkata,2025-04-02,Consumer,Social Media
C000417,Diya Patel,Male,20,Pune,Pune,2024-07-18,Consumer,Paid Search
C000418,Aarav Malhotra,Female,58,Pune,Pune,2024-05-30,Home Office,Email
C000419,Arjun Kapoor,Male,22,Kochi,Kochi,2023-12-19,Home Office,Affiliate
C000420,Krishna Yadav,Female,29,Gurugram,Gurugram,2025-08-05,Consumer,Email
C000421,Manish Patel,Male,48,Bhopal,Bhopal,2025-03-08,Small Business,Organic Search
C000422,Vivaan Joshi,Female,29,Nagpur,Nagpur,2024-03-07,Consumer,Affiliate
C000423,Rahul Sharma,Female,44,Patna,Patna,2026-05-31,Small Business,Social Media
C000424,Meera Gupta,Unknown,36,Delhi,Delhi,2022-08-07,Consumer,Social Media
C000425,Isha Kapoor,Female,41,Ahmedabad,Ahmedabad,2026-03-16,Consumer,Social Media
C000426,Aditi Das,Female,27,Ahmedabad,Ahmedabad,2022-08-07,Home Office,Referral
C000427,Siddharth Reddy,Female,42,Chandigarh,Chandigarh,,Consumer,Marketplace
C000428,Karan Kapoor,Male,28,Pune,Pune,2023-05-30,Consumer,Organic Search
C000429,Aditi Nair,Male,33,Bhopal,Bhopal,2023-07-01,Corporate,Email
C000430,Rahul Yadav,Female,21,Bhopal,Bhopal,2023-08-02,Consumer,Referral
C000431,Siddharth Mehta,Female,39,Kolkata,Kolkata,2022-01-02,Consumer,Social Media
C000432,Aditya Mehta,Female,39,Delhi,Delhi,2023-02-24,Consumer,Social Media
C000433,Vikram Bose,Male,38,Coimbatore,Coimbatore,2024-11-30,Corporate,Social Media
C000434,Riya Verma,Female,48,Kolkata,Kolkata,2023-04-27,Corporate,Marketplace
C000435,Kabir Gupta,Male,28,Pune,Pune,2024-05-02,Consumer,Email
C000436,Kavya Malhotra,Female,33,Bhubaneswar,Bhubaneswar,2023-07-31,Home Office,Organic Search
C000437,Nikhil Sharma,Male,31,Bhopal,Bhopal,2024-06-07,Home Office,Paid Search
C000438,Rahul Rao,Female,28,Visakhapatnam,Visakhapatnam,2024-03-17,Consumer,Organic Search
C000439,Arjun Yadav,Male,23,Pune,Pune,2025-07-07,Home Office,Social Media
C000440,Rahul Nair,Male,27,Bhopal,Bhopal,2022-03-26,Home Office,Email
C000441,Manish Singh,Male,35,Bengaluru,Bengaluru,2025-01-23,Consumer,Organic Search
C000442,Sanya Das,Female,21,Hyderabad,Hyderabad,2022-09-01,Consumer,Paid Search
C000443,Riya Kapoor,Non-Binary,51,Chennai,Chennai,2022-03-02,Consumer,Organic Search
C000444,Sneha Rao,Male,18,Patna,Patna,2024-06-26,Corporate,Email
C000445,Tanya Gupta,Male,42,Pune,Pune,2023-12-24,Consumer,Social Media
C000446,Sanya Nair,Male,36,Mysuru,Mysuru,2026-04-07,Consumer,Referral
C000447,Nikhil Kumar,Male,28,Pune,Pune,2022-07-16,Consumer,Social Media
C000448,Meera Mehta,Female,34,Mumbai,Mumbai,2023-08-21,Corporate,Organic Search
C000449,Isha Kumar,Female,28,Bhubaneswar,Bhubaneswar,2023-06-10,Consumer,Paid Search
C000450,Priya Singh,Female,39,Ahmedabad,Ahmedabad,2023-12-31,Consumer,Referral
C000451,Ishaan Patel,Female,33,Visakhapatnam,Visakhapatnam,2026-07-08,Consumer,Paid Search
C000452,Rohan Mishra,Female,29,Unknown,Unknown,2022-07-16,Corporate,Paid Search
C000453,Arjun Mishra,Female,26,Kolkata,Kolkata,2024-07-03,Home Office,Organic Search
C000454,Isha Singh,Male,38,Bhopal,Bhopal,2023-07-03,Consumer,Paid Search
C000455,Manish Kapoor,Female,53,Mumbai,Mumbai,2022-01-07,Consumer,Paid Search
C000456,Meera Verma,Female,33,Chandigarh,Chandigarh,2025-08-04,Consumer,Email
C000457,Kavya Reddy,Female,42,Gurugram,Gurugram,2025-12-30,Small Business,Organic Search
C000458,Riya Mehta,Male,32,Hyderabad,Hyderabad,2025-08-12,Consumer,Social Media
C000459,Tanya Rao,Male,38,Mumbai,Mumbai,2023-10-23,Consumer,Organic Search
C000460,Nisha Singh,Male,34,Coimbatore,Coimbatore,2022-10-15,Small Business,Affiliate
C000461,Nikhil Mehta,Female,36,Kolkata,Kolkata,2023-11-15,Corporate,Referral
C000462,Aditya Sharma,Male,24,Bhubaneswar,Bhubaneswar,2024-12-22,Corporate,Affiliate
C000463,Isha Bose,Male,40,Coimbatore,Coimbatore,2026-07-10,Consumer,Email
C000464,Reyansh Das,Male,32,Ahmedabad,Ahmedabad,2023-09-15,Consumer,Email
C000465,Neha Singh,Female,21,Bhubaneswar,Bhubaneswar,2024-04-23,Consumer,Organic Search
C000466,Vikram Gupta,Male,20,Ahmedabad,Ahmedabad,2022-05-05,Small Business,Social Media
C000467,Tanya Kapoor,Male,38,Gurugram,Gurugram,2026-06-10,Corporate,Organic Search
C000468,Vikram Verma,Female,29,Delhi,Delhi,2024-03-22,Corporate,Social Media
C000469,Priya Kumar,Female,44,Pune,Pune,2026-01-12,Home Office,Organic Search
C000470,Karan Shah,Male,33,Hyderabad,Hyderabad,2024-12-21,Consumer,Marketplace
C000471,Aditya Iyer,Male,54,Chandigarh,Chandigarh,2024-12-24,Corporate,Paid Search
C000472,Rohan Patel,Male,30,Gurugram,Gurugram,2022-11-11,Consumer,Paid Search
C000473,Riya Yadav,Female,18,Hyderabad,Hyderabad,2025-02-11,Consumer,Organic Search
C000474,Diya Mehta,Female,21,Coimbatore,Coimbatore,2023-04-10,Home Office,Marketplace
C000475,Ishaan Sharma,Male,22,Patna,Patna,2025-09-09,Consumer,Referral
C000476,Pooja Singh,Male,41,Indore,Indore,2025-08-22,Small Business,Paid Search
C000477,Neha Kumar,Male,46,Lucknow,Lucknow,2022-04-13,Consumer,Marketplace
C000478,Neha Sharma,Female,28,Mysuru,Mysuru,2022-02-04,Consumer,Marketplace
C000479,Riya Malhotra,Male,31,Hyderabad,Hyderabad,2023-12-06,Corporate,Marketplace
C000480,Meera Singh,Female,18,Kolkata,Kolkata,2025-11-29,Consumer,Marketplace
C000481,Aditi Bose,Female,30,Bhubaneswar,Bhubaneswar,2023-04-29,Corporate,Organic Search
C000482,Diya Yadav,Female,39,Jaipur,Jaipur,2026-05-06,Small Business,Social Media
C000483,Sanya Kapoor,Female,35,Ahmedabad,Ahmedabad,2023-09-26,Consumer,Organic Search
C000484,Krishna Bose,Female,34,Bengaluru,Bengaluru,2024-02-21,Home Office,Referral
C000485,Manish Patel,Female,49,Mumbai,Mumbai,2026-06-03,Home Office,Email
C000486,Sanya Bose,Male,24,Chandigarh,Chandigarh,2024-04-19,Home Office,Email
C000487,Aarav Iyer,Female,45,Delhi,Delhi,2022-11-03,Consumer,Paid Search
C000488,Neha Bose,Male,45,Patna,Patna,2025-11-09,Consumer,Social Media
C000489,Sneha Rao,Female,23,Guwahati,Guwahati,2026-01-12,Consumer,Paid Search
C000490,Meera Mishra,Female,32,Bhopal,Bhopal,2023-10-04,Consumer,Email
C000491,Varun Sharma,Male,21,Coimbatore,Coimbatore,2024-06-28,Consumer,Social Media
C000492,Tanya Chopra,Male,48,Mysuru,Mysuru,2024-11-25,Corporate,Referral
C000493,Sanya Yadav,Female,18,Bengaluru,Bengaluru,2024-04-26,Consumer,Marketplace
C000494,Aditya Das,Male,22,Surat,Surat,2023-01-24,Consumer,Social Media
C000495,Vikram Chopra,Female,18,Delhi,Delhi,2022-06-17,Consumer,Organic Search
C000496,Rahul Iyer,Non-Binary,33,Delhi,Delhi,2024-05-13,Consumer,Social Media
C000497,Arjun Iyer,Male,30,Jaipur,Jaipur,2023-07-05,Consumer,Social Media
C000498,Nikhil Rao,Female,26,Mumbai,Mumbai,2024-11-11,Consumer,Paid Search
C000499,Aditya Sharma,Male,39,Guwahati,Guwahati,,Consumer,Social Media
C000500,Tanya Patel,Female,37,Coimbatore,Coimbatore,2022-11-26,Consumer,Marketplace
C000501,Ishaan Shah,Female,38,Gurugram,Gurugram,2024-07-09,Consumer,Organic Search
C000502,Aarav Sharma,Female,35,Hyderabad,Hyderabad,2024-10-03,Consumer,Email
C000503,Rohan Bose,Female,38,Nagpur,Nagpur,2022-03-17,Consumer,Paid Search
C000504,Priya Mishra,Female,41,Coimbatore,Coimbatore,2026-06-30,Consumer,Organic Search
C000505,Vikram Patel,Female,26,Pune,Pune,2023-10-26,Consumer,Organic Search
C000506,Manish Das,Female,26,Lucknow,Lucknow,2024-02-22,Consumer,Organic Search
C000507,Rohan Iyer,Male,48,Guwahati,Guwahati,2022-09-16,Corporate,Social Media
C000508,Sanya Reddy,Female,35,Bhubaneswar,Bhubaneswar,2023-09-21,Consumer,Paid Search
C000509,Varun Bose,Male,27,Guwahati,Guwahati,2024-05-06,Consumer,Paid Search
C000510,Nisha Shah,Female,43,Hyderabad,Hyderabad,2022-04-10,Small Business,Social Media
C000511,Vivaan Iyer,Female,18,Coimbatore,Coimbatore,2024-08-28,Home Office,Social Media
C000512,Tanya Iyer,Male,34,Ahmedabad,Ahmedabad,2024-11-11,Consumer,Social Media
C000513,Krishna Das,Male,18,Ahmedabad,Ahmedabad,2025-03-27,Corporate,Paid Search
C000514,Krishna Iyer,Female,29,Hyderabad,Hyderabad,2026-05-19,Consumer,Organic Search
C000515,Nikhil Mishra,Non-Binary,45,Jaipur,Jaipur,2022-02-21,Consumer,Organic Search
C000516,Vikram Shah,Male,47,Bhopal,Bhopal,2025-06-01,Small Business,Organic Search
C000517,Manish Patel,Male,55,Gurugram,Gurugram,2026-04-26,Consumer,Organic Search
C000518,Manish Mehta,Female,35,Bengaluru,Bengaluru,2025-05-17,Consumer,Marketplace
C000519,Ananya Yadav,Female,34,Gurugram,Gurugram,2025-04-08,Consumer,Social Media
C000520,Kabir Nair,Non-Binary,27,Patna,Patna,2024-06-09,Consumer,Marketplace
C000521,Arjun Yadav,Male,28,Delhi,Delhi,2024-07-11,Consumer,Paid Search
C000522,Arjun Yadav,Female,36,Visakhapatnam,Visakhapatnam,2022-12-30,Corporate,Social Media
C000523,Rahul Rao,Female,43,Surat,Surat,2026-06-17,Consumer,Email
C000524,Sanya Shah,Male,24,Bhubaneswar,Bhubaneswar,2024-02-15,Consumer,Organic Search
C000525,Krishna Reddy,Female,32,Indore,Indore,2024-09-14,Consumer,Organic Search
C000526,Nikhil Patel,Female,35,Mysuru,Mysuru,2023-10-05,Home Office,Paid Search
C000527,Pooja Iyer,Male,44,Bhubaneswar,Bhubaneswar,2025-10-03,Consumer,Referral
C000528,Meera Verma,Male,27,Bhopal,Bhopal,2026-07-06,Corporate,Referral
C000529,Riya Mehta,Female,23,Bhubaneswar,Bhubaneswar,2025-06-23,Corporate,Paid Search
C000530,Siddharth Verma,Male,45,Delhi,Delhi,2025-03-15,Consumer,Social Media
C000531,Meera Chopra,Female,22,Nagpur,Nagpur,2025-02-09,Home Office,Affiliate
C000532,Kabir Patel,Male,29,Surat,Surat,2022-01-26,Consumer,Affiliate
C000533,Ishaan Singh,Female,38,Pune,Pune,2022-04-21,Consumer,Email
C000534,Rohan Yadav,Female,44,Gurugram,Gurugram,2026-03-05,Home Office,Organic Search
C000535,Rahul Nair,Male,35,Kochi,Kochi,2023-11-11,Home Office,Paid Search
C000536,Aarav Reddy,Female,26,Patna,Patna,2025-05-02,Consumer,Referral
C000537,Riya Nair,Female,39,Hyderabad,Hyderabad,2026-05-17,Consumer,Referral
C000538,Rohan Iyer,Female,34,Nagpur,Nagpur,2026-05-10,Consumer,Email
C000539,Vivaan Chopra,Male,36,Nagpur,Nagpur,2024-02-23,Corporate,Social Media
C000540,Isha Chopra,Female,26,Visakhapatnam,Visakhapatnam,2022-09-04,Corporate,Email
C000541,Nisha Yadav,Female,37,Bengaluru,Bengaluru,2022-02-16,Consumer,Paid Search
C000542,Vikram Patel,Male,25,Gurugram,Gurugram,2023-03-14,Consumer,Social Media
C000543,Vikram Iyer,Female,50,Noida,Noida,2024-02-21,Consumer,Social Media
C000544,Unknown,Non-Binary,24,Chennai,Chennai,2024-07-31,Corporate,Organic Search
C000545,Varun Shah,Female,30,Guwahati,Guwahati,2023-09-12,Consumer,Paid Search
C000546,Aarav Das,Female,27,Hyderabad,Hyderabad,2026-07-31,Small Business,Email
C000547,Kabir Verma,Male,22,Mumbai,Mumbai,2024-12-22,Consumer,Marketplace
C000548,Rohan Nair,Non-Binary,46,Noida,Noida,2022-11-04,Consumer,Paid Search
C000549,Vivaan Gupta,Female,35,Gurugram,Gurugram,2024-04-19,Consumer,Organic Search
C000550,Kavya Patel,Male,34,Kolkata,Kolkata,2022-11-18,Consumer,Paid Search
C000551,Ananya Mehta,Female,28,Mysuru,Mysuru,2022-08-08,Consumer,Paid Search
C000552,Siddharth Verma,Male,37,Bhopal,Bhopal,2022-05-28,Consumer,Paid Search
C000553,Nisha Das,Female,39,Mumbai,Mumbai,2025-09-04,Consumer,Social Media
C000554,Siddharth Mishra,Male,44,Gurugram,Gurugram,2023-01-15,Consumer,Referral
C000555,Neha Das,Female,42,Kolkata,Kolkata,2023-07-03,Consumer,Social Media
C000556,Rohan Reddy,Male,31,Surat,Surat,2022-02-19,Consumer,Organic Search
C000557,Isha Iyer,Female,46,Bengaluru,Bengaluru,2025-10-10,Consumer,Marketplace
C000558,Krishna Shah,Female,18,Bhopal,Bhopal,2025-01-23,Home Office,Organic Search
C000559,Aditya Rao,Male,38,Visakhapatnam,Visakhapatnam,2023-03-02,Consumer,Email
C000560,Ishaan Mehta,Female,24,Bhubaneswar,Bhubaneswar,2024-02-13,Home Office,Affiliate
C000561,Vivaan Sharma,Male,18,Nagpur,Nagpur,2023-07-08,Consumer,Marketplace
C000562,Krishna Patel,Female,38,Coimbatore,Coimbatore,2024-11-25,Consumer,Referral
C000563,Ishaan Patel,Male,37,Bhubaneswar,Bhubaneswar,2022-11-16,Corporate,Marketplace
C000564,Siddharth Gupta,Female,25,Delhi,Delhi,2023-10-04,Consumer,Social Media
C000565,Vivaan Malhotra,Female,37,Patna,Patna,2024-03-10,Small Business,Marketplace
